id,title,year,rating,popularity
180913,Son of Man,2006,5,1
180915,Specter of the Rose,1946,1.5,1
180917,Spring In Park Lane,1948,3.5,1
180919,Starfish,2016,3,1
180921,Start Cheering,1938,
180923,Static,1985,3.96502,5
180927,Swanee River,1939,
180929,Sweet Adeline,1934,2.5,1
180931,Sweet Rosie O'Grady,1943,
180933,Sweetheart of the Campus,1941,2.5,1
180935,Thanks a Million,1935,3,1
180939,That Certain Age,1938,
180941,The Amazing Mrs. Holliday,1943,3,1
180943,The Beggar's Opera,1953,
180945,The Belle of New York,1952,3.5,1
180947,The Best Things In Life Are Free,1956,
180949,The British Guide to Showing Off,2011,3.5,1
180951,The Brothers,1947,
180953,The Carer,2016,3.85347,4
180955,Yakuza Graveyard,1976,3.65931,3
180957,Eric Clapton: Life in 12 Bars,2017,3.33,8
180959,The Bribe of Heaven,2016,3.5,1
180961,Death of a Fisherman,2015,3,1
180963,Metamorphoses,2014,2.16783,7
180965,The Healer,2017,3.11331,7
180967,Dr. Caligari,1989,2.80018,8
180969,The Door with Seven Locks,1940,3,1
180971,The Meateater,1979,2.5,1
180973,Memoria,2016,2.5,1
180975,Agadah,2017,1,1
180977,City of Glass,1998,
180979,Long Time Running,2017,3.61881,4
180981,Look & See: A Portrait of Wendell Berry,2017,3.5,2
180983,Halloween: 25 Years of Terror,2006,3.98428,4
180985,The Greatest Showman,2017,3.32893,904
180987,Ferdinand,2017,2.91623,202
180989,Alien Planet,2005,3,1
180993,Paris by Night,1988,2.23607,2
180995,The Cat and the Fiddle,1934,
180997,The Confession: Living the War on Terror,2016,3.5,1
180999,Cowboy from Brooklyn,1938,2.5,1
181003,Duchess Of Idaho,1950,3.5,1
181007,The Eagle,1925,3.5,2
181009,The Farmer Takes a Wife,1953,
181011,The First Film,2015,3,1
181013,The Fool,1990,
181015,The Getting of Wisdom,1977,3,1
181017,The Girl Most Likely,1958,
181019,The Goldwyn Follies,1938,1.5,1
181021,The Great American Broadcast,1941,
181023,The Great Hip Hop Hoax,2013,3,2
181025,The Hard Stop,2015,3,1
181027,The House in Nightmare Park,1973,4.5,1
181029,The Kid from Spain,1932,2.44949,2
181031,The Last Days of Chez Nous,1992,3.4641,2
181033,The Maverick Queen,1956,3,1
181035,Youngistaan,2014,1.73205,2
181037,Maybe Tomorrow,2016,3,1
181039,The Music Teacher,1988,1.93434,4
181041,The Night of the Sunflowers,2006,3.82619,7
181043,The Phantom President,1932,
181045,Verna,2017,
181047,Villain,2017,3.5,1
181049,Seven Hills of Rome,1958,
181051,Dulhan Hum Le Jayenge,2000,3.5,1
181055,The Stork Club,1945,3,1
181057,The Tit and the Moon,1994,2.59002,4
181059,The Tommy Steele Story,1957,2.5,1
181061,The Unfinished Dance,1947,3.10723,3
181063,The Final Prophecies,2010,
181065,Jack Whitehall: At Large,2017,3.10606,14
181069,Birthright: A War Story,2017,3,1
181071,A Bagful of Fleas,1962,3.47603,3
181073,Mariah Carey's All I Want for Christmas Is You,2017,1.22474,2
181075,The Man Who Invented Christmas,2017,3.52163,40
181077,Almost Friends,2017,2.58741,20
181079,Tumhari Sulu,2017,3.54494,6
181085,They Shall Have Music,1939,3.5,1
181089,This Is Not a Love Song,2002,3.24037,2
181091,Love and Fear,1988,3,1
181093,Thrill of a Romance,1945,3,1
181095,Pains of Autumn,2009,3.16228,2
181097,Fear on Film: Inside 'The Fog',1980,2,1
181099,A Tree of Palme,2002,3.5,1
181101,1982,2013,3.74166,2
181103,Matrix of Evil,2003,1.5,1
181105,Black Water,2017,2.50665,3
181107,El precio de la libertad,2011,3,1
181111,Theeran Adhigaram Ondru,2017,2.93149,7
181113,Angelica,2015,3.53553,2
181115,Hangman,2017,2.7729,40
181117,Arrows Of The Thunder Dragon,2014,2.5,1
181119,Nick Off Duty,2016,1.22474,2
181121,A Line Across the Sky,2015,2,1
181123,Slices of Life,2010,2.68913,5
181125,Jack Reed: A Search for Justice,1994,3.5,1
181127,Preacherman,1971,2.5,1
181133,Whirlpool of Fate,1925,3.24037,2
181135,A Bad Idea Gone Wrong,2017,2.94331,7
181137,Rodney Carrington: Here Comes The Truth,2017,2.82843,2
181139,Lynne Koplitz: Hormonal Beast,2017,2.8484,5
181141,Trophy,2017,3.57994,5
181143,Till the Clouds Roll By,1946,2.47462,4
181147,Traces of a Dragon: Jackie Chan & His Lost Family,2003,
181149,Transatlantic Merry-Go-Round,1934,2.5,1
181151,Trouble in Store,1953,3,1
181153,Twist Around The Clock,1961,
181155,Gilbert,2017,3.50619,17
181157,Paradise,2016,3.94683,6
181159,U-Carmen,2005,3.54258,4
181163,Ultranova,2005,3,1
181169,Untold Scandal,2003,3.14339,6
181171,Versus: The Life and Films of Ken Loach,2016,3.67423,2
181175,War Requiem,1989,5,1
181179,Waveriders,2008,1.5,1
181181,When My Baby Smiles At Me,1948,2.5,1
181183,When the Boys Meet the Girls,1965,
181187,Wonderful Life,1964,
181189,Grandmother,1989,3.82586,3
181191,You Can't Have Everything,1937,3.5,1
181193,You're a Sweetheart,1937,1.5,1
181195,You're in the Army Now,1941,
181197,Zubeidaa,2001,1.73205,2
181201,An Ordinary Execution,2010,4.24264,2
181203,200 Degrees,2017,2.29129,2
181205,Control,2017,3.92051,4
181207,Closed For Winter,2009,
181209,Judah Friedlander: America Is the Greatest Country in the United States,2017,3.40337,8
181211,Vaxxed: From Cover-Up to Catastrophe,2016,0.715485,5
181213,Aztec Rex,2007,
181215,The Hatred,2017,1.66929,10
181217,Doctor Who: The Return Of Doctor Mysterio,2016,3.32802,37
181219,Принцесса и Людоед,1977,3.83877,6
181221,About the Little Red Riding Hood,1977,3.64979,11
181223,1945: The Savage Peace,2015,3.74166,2
181225,The Whispering Star,2015,2.91369,5
181227,The Grown-Ups,2016,4,2
181229,Bad Blood: The Movie,2017,2,1
181231,The Medusa Touch,1978,3.64718,16
181233,Genghis Cohn,1994,
181235,Hey Arnold! The Jungle Movie,2017,2.71837,16
181239,Alaska,2015,3.74166,2
181241,The Woman and the Stranger,1985,2.5,1
181243,One Summer of Happiness,1951,3.5,2
181245,Toilet - Ek Prem Katha,2017,2.92419,13
181247,Yaman,2017,3,1
181249,Autumn Blood,2013,0.707107,2
181251,Gol Maal,1979,3.24289,10
181255,Hartenstrijd,2016,3,1
181257,Cherry Pop,2017,1.98489,10
181259,The Flight of the Innocent,1993,3.5,2
181261,Charleston Parade,1927,3.24037,4
181263,Talon Falls,2017,5,1
181265,Motor Psycho,1965,3.03659,3
181267,Perfectos desconocidos,2017,3.6076,51
181269,Love Wind Love Song,1999,3,1
181271,Play It Loud: The Story of Marshall,2014,3.5,1
181273,Les frères Pétard,1986,3.16228,2
181275,A Horrible Woman,2017,2.60847,6
181277,Furious,2017,3.59517,17
181279,Tutto quello che vuoi,2017,3.27107,3
181281,Married Bachelor,1941,2.5,1
181283,Mniejsze zło,2009,1.5,1
181285,Planet Single,2016,3.97488,5
181287,Warsaw by Night,2015,1,1
181289,Blind Date,2010,1,1
181291,Secret Wars,2014,3.25875,5
181293,Bokser,2012,1,1
181295,Mysteries of the Unseen World,2013,2.23607,4
181297,Okul,2004,2.23607,2
181299,Jacquou the Rebel,2007,3,1
181301,Sand Dollars,2015,4.74342,2
181303,Horror Europa with Mark Gatiss,2012,3.5,1
181305,Oszukane,2013,2,1
181307,The Holy Quaternity,2012,1.95743,3
181309,Być jak Kazimierz Deyna,2012,2,2
181311,George the Hedgehog,2011,1.73205,2
181313,Warszawa 1935,2013,2,1
181315,Phantom Thread,2017,3.51151,754
181317,Last Minute,2013,0.5,1
181319,Sep,2013,2.5,1
181321,Gladiators of Rome,2012,0.5,1
181323,Podejrzani zakochani,2013,0.5,1
181325,Five Across the Eyes,2006,1.35721,3
181327,Benjamin Sniddlegrass and The Cauldron of Penguins,2011,2,1
181329,Lucky,2017,2.75892,3
181331,Scream Bloody Murder,1973,2.5,1
181333,My Father's Bike,2012,2.62181,4
181335,Od pełni do pełni,2012,1,1
181337,Manhunt,2012,3.43979,4
181339,The Fear of God: 25 Years of The Exorcist,1998,3.24037,2
181341,Jack Falls,2011,2.44949,2
181343,Komisarz Blond i Oko sprawiedliwości,2012,1,1
181345,Benda Bilili!,2010,3.64845,4
181347,Alien Evolution,2001,2.44949,2
181349,Darkness Rising,2017,1.76639,6
181351,Fear of Falling,2011,3.55689,3
181353,Hans Kloss. Stawka większa niż śmierć,2012,1.5,1
181355,Robot Chicken: Star Wars Episode II,2008,3.21132,28
181357,Robot Chicken: Star Wars Episode III,2010,3.13155,46
181359,Polish Roulette,2012,0.5,1
181361,Ctrl Z,2007,3.3247,3
181363,Ciacho,2010,1.20112,5
181365,Monty Python: Parrot Sketch Not Included,1989,3.79277,6
181367,The Umbilical Brothers: Speedmouse - Live from the Sydney Opera House,2004,3.5,1
181369,The Mole,2011,3,2
181371,Uwikłanie,2011,2.5,1
181373,Beat the World,2011,1.73286,5
181375,The Winner,2011,2,1
181377,Erratum,2010,3.5,2
181379,Los numeros,2011,2.5,1
181381,Made in Poland,2010,3.74166,2
181383,Śniadanie do łóżka,2010,0.5,1
181385,Weekend,2011,1.65096,3
181387,Zwerbowana miłość,2010,2.5,1
181389,The Christening,2010,3.24037,2
181391,Holy Business,2010,2.5,1
181393,Venice,2010,3.5,2
181395,Hel,2009,1,1
181397,Mystification,2010,3,1
181399,Little Rose,2010,3.5,1
181401,Francuski Numer,2006,0.5,1
181403,Richie,2007,1.32288,2
181405,Obey Giant,2017,4.30887,3
181411,Piksele,2009,2.5,1
181413,Too Funny to Fail: The Life and Death of The Dana Carvey Show,2017,3.46007,20
181415,Zero,2010,3.33677,12
181419,Sweet Jane,1998,3,1
181423,A Girl in Black,1956,3.85347,4
181425,A Knife for the Ladies,1974,
181431,Simba,1955,2.44949,2
181433,The Kitchen Toto,1988,3.5,1
181437,I Killed John Lennon,2005,3,1
181439,Married by Christmas,2016,3.4641,2
181441,On Wings of Eagles,2017,4.30887,3
181443,Eternal Family,1997,1.87083,2
181445,Juleblod,2017,1.73205,2
181447,Dead Man Tells His Own Tale,2016,2,2
181449,Mansfield 66/67,2017,2.53652,5
181451,Isabella,2006,2.75892,3
181453,Euthanizer,2017,3.2503,21
181455,The Shadow of Chikara,1977,3.4641,2
181459,Animals,2017,2.15443,3
181461,Untitled,2017,3.16228,2
181463,Equilibrium,2017,0.5,1
181465,Dead Again in Tombstone,2017,2.44949,4
181467,Ward No. 6,2009,2.29049,7
181469,Altered Minds,2014,2.26793,5
181473,Rendel,2017,2.55105,7
181475,Dismissed,2017,2.70471,21
181477,The Roswell Incident,1995,
181479,The Night Clerk,2011,3.3541,2
181483,Flesh and Blood,2017,3,1
181485,Rockshow,1980,4,1
181487,Killing American Style,1991,1.32288,2
181491,Little Gray Neck,1948,2.72187,11
181493,Tale About Czar Pyotr Arranging Arap's Wedding,1976,3.81678,10
181495,The Baron Against the Demons,2006,5,1
181497,Laughter and Grief by the White Sea,1988,3.92433,8
181499,Smetto quando voglio: Ad honorem,2017,3.43253,9
181501,Golden Exits,2017,2.2834,9
181503,Letters to Santa 2,2015,2,1
181507,From Nowhere,2017,2.95804,2
181509,Clarity,2014,5,1
181511,The Burglar,2016,2.5,1
181513,Es por tu bien,2017,2.46621,3
181515,Pop Aye,2017,2.69178,4
181517,ReLIFE,2017,3.5,1
181519,Satan War,1979,1,1
181521,Manchester: 100 Days After The Attack,2017,
181523,Karski & The Lords of Humanity,2015,
181525,Das Himmler Projekt,2000,4.47214,2
181527,Girl Gets Girl,2015,3.53553,2
181529,Angels in the Snow,2015,2.44949,2
181531,The Sentinel,1992,3.66527,5
181533,Alike,2015,3.70779,4
181535,Ivanov,2009,4.5,1
181537,The French Detective,1975,3.17211,4
181539,Still Life,2005,3.24037,4
181541,The Worthy,2016,3,2
181543,Son of Sofia,2017,3.12866,3
181545,Voyeur,2017,2.92101,31
181547,House of the Witch,2017,2.34035,4
181549,The Monk,1972,3,1
181553,Ferrari: Race to Immortality,2017,3.43754,5
181555,Slamma Jamma,2017,2,1
181559,The Good Cop,2004,3.70779,4
181563,Bambi,2013,3.5,2
181565,Alone,2017,2.95804,2
181567,La Colle,2017,3.11787,4
181569,High Desert Kill,1989,1.5,1
181571,The Witching,2016,2.5,1
181573,Strange Blood,2015,1,1
181575,The 25th Reich,2012,1.95743,3
181577,The Ax Fight,1975,3,1
181579,August Falls,2017,5,1
181581,Godless,2015,3,2
181583,Braguino,2017,3.30193,3
181585,Plug Love,2017,4.1833,2
181587,Broadcasting Christmas,2016,3.20109,4
181589,Revelation: Dawn of Global Government,2016,0.5,1
181591,Red Nail Polish,2016,3.10723,3
181593,Breath,2016,2.96177,6
181595,Sara and Ayda,2017,2.64575,2
181597,The Buffalo,2015,3,1
181599,The Devil's Woods,2015,4.47214,2
181601,Olaf's Frozen Adventure,2017,2.12326,48
181603,Forbidden Games: The Justin Fashanu Story,2017,3,1
181605,Miami,2017,2.44949,6
181607,Laerte-se,2017,2.85294,5
181609,Linnan juhlat,2017,3.74444,3
181611,Victoria's Secret Fashion Show 2016,2016,2.51984,3
181613,Victoria's Secret Fashion  Show 2017,2017,2.8845,3
181617,The Victoria's Secret Fashion Show 2014,2014,4,2
181619,The Victoria's Secret Fashion Show 2013,2013,4,2
181621,The Victoria's Secret Fashion Show 2012,2012,3.4641,2
181623,The Victoria's Secret Fashion Show 2011,2011,3.10723,3
181625,The Pee Wee 3D: The Winter That Changed My Life,2012,3,1
181627,Alien Invasion: S.U.M.1,2017,3.49976,6
181629,Prisoner X,2016,2.73861,2
181631,Bruno & Boots: Go Jump in the Pool,2016,3.82586,3
181633,Bruno & Boots: This Can't Be Happening at Macdonald Hall,2017,3.70779,4
181635,Eating Out: The Open Weekend,2012,2.3943,8
181641,Valsa para Bruno Stein,2007,3,1
181643,Not of This Earth,1957,3.1908,5
181645,Not of This Earth,1995,1,1
181647,Dear Other Self,2017,
181649,100 Poems for Stella,2017,3,1
181651,The Front Line,2009,3.4641,2
181653,Titanic,1943,2.97895,4
181655,Detour,2017,3,1
181659,Craig Ferguson: Tickle Fight,2017,2.93922,18
181661,Killer's Delight,1978,
181663,Everything Beautiful Is Far Away,2017,2.91295,4
181665,Småstad,2017,3.4641,2
181667,The Legend of 420,2017,3.5,1
181671,The Breadwinner,2017,3.55964,135
181673,Hard Makeup,2014,2.34035,4
181675,Apparition,2014,2,1
181677,Trial on the Street,2009,3,1
181679,Dancing in the Dust,2003,3.4856,5
181681,marg mahi,2016,3,1
181683,We Will Not Get Used To,2016,2.75078,5
181687,The Wednesday,2016,2.65665,3
181689,The Exclusive Path,2014,3.5,3
181691,The Snowman,1995,2.97196,3
181693,The Red Ribbon,1999,3.5,3
181695,No Men Allowed,2011,2.12641,10
181697,The Hidden Half,2001,3.65931,3
181699,Redhat and Cousin,1994,4.15629,5
181701,Asabani nistam!,2014,3.32455,9
181703,The Tenants,1986,3.86867,4
181705,National Theatre Live: Hamlet,2015,3.22881,8
181707,The Phantom of the Opera,1998,2.71081,4
181709,Spy Games,1999,2.95804,2
181711,Akaton mies,1983,2.73861,2
181713,The Electric Grandmother,1982,4.5,1
181715,The Cross and the Switchblade,1970,3.5,1
181719,Serving in Silence: The Margarethe Cammermeyer Story,1995,3.47603,3
181721,Late for Dinner,1991,3,1
181723,Blue Ice,1992,2.83691,5
181725,Eat the Rich,1987,2.83691,5
181727,Nice Girls Don't Explode,1987,2.62074,3
181729,Unearthly Stranger,1963,3.5,2
181731,Pass the Ammo,1988,2,1
181733,Journey to the Center of Time,1967,2.29129,2
181735,Time Travelers,1976,3.24037,2
181737,Martians Go Home,1990,1.27542,5
181739,The Appearing,2013,3,2
181741,The Face of Fu Manchu,1965,3.3247,3
181743,Mama Dracula,1980,3.16228,2
181745,Plump Fiction,1998,3.1748,3
181747,I Do... I Did!,2009,0.707107,2
181749,Hobgoblins 2,2009,2,1
181751,Lagaan: Once Upon a Time in India,2001,3.59126,51
181753,The Making of 'Jurassic Park',1995,3.99767,11
181755,Troops,1997,3.51628,11
181757,Louis Theroux: Louis and the Nazis,2003,3.82084,12
181759,Mutiny on the Buses,1972,3.4641,2
181761,Ben and Me,1953,3.52833,6
181763,Frankenstein General Hospital,1988,2.12132,2
181765,Forbidden Love: The Unashamed Stories of Lesbian Lives,1992,5,1
181767,The Trial of Donald Duck,1948,2.72568,3
181769,Donald's Vacation,1940,3.57994,5
181771,Uncle Donald's Ants,1952,2.62074,3
181773,Drip Dippy Donald,1948,2.79181,4
181775,The Riveter,1940,2.82101,6
181777,Mr. Duck Steps Out,1940,3.09679,6
181779,Three Little Bops,1957,3.61475,7
181781,Teachers are People,1952,2.18976,3
181783,Mickey's Delayed Date,1947,2.21336,4
181785,The Truth About Mother Goose,1957,3.63424,3
181787,Chips Ahoy,1956,2.11474,4
181789,Up a Tree,1955,3.82586,3
181791,Grin and Bear It,1954,2,3
181793,Dragon Around,1954,3.65931,3
181795,A Cowboy Needs A Horse,1956,2.5,1
181797,Spare the Rod,1954,3.74166,2
181799,No Hunting,1955,2.44949,2
181801,Donald and the Wheel,1961,2.2407,3
181803,In the Bag,1956,2.82883,8
181805,The Flying Squirrel,1954,3.5,1
181807,Bearly Asleep,1955,1.41421,2
181809,Beezy Bear,1955,1.41421,2
181811,Hooked Bear,1956,2.43986,4
181813,The Story of Anyburg U.S.A.,1957,3.27107,3
181815,How to Have an Accident at Work,1959,3.12013,3
181817,Jack and Old Mac,1956,2,1
181819,Social Lion,1954,3.4641,2
181821,How to Have an Accident in the Home,1956,3.40205,3
181823,I'm No Fool Having Fun,1956,2.5,1
181825,You and Your Sense of Touch,1955,3,1
181827,You and Your Food,1955,3,1
181829,You the Human Animal,1955,3,1
181831,I'm No Fool with a Bicycle,1956,2.5,1
181833,I'm No Fool with Fire,1955,3,1
181835,You and your Senses of Smell and Taste,1955,3,1
181837,They're Off,1948,3,2
181839,Corn Chips,1951,2.30033,4
181841,Donald's Dream Voice,1948,2.9015,4
181843,The New Neighbor,1953,2.75892,3
181845,Crazy Over Daisy,1950,2.36907,4
181847,Don's Fountain of Youth,1953,3.65931,3
181849,Working for Peanuts,1953,2.56778,8
181851,Grand Canyonscope,1954,2.44949,2
181853,Father's Day Off,1953,1.91293,3
181855,Hello Aloha,1952,3.4641,2
181857,The Lone Chipmunks,1954,2.15443,3
181859,Two Chips And A Miss,1952,3.69203,5
181861,Let's Stick Together,1952,2.21336,4
181863,Plutopia,1951,2.73861,2
181865,Canvas Back Duck,1953,2.59808,2
181867,Dude Duck,1951,2.73861,2
181869,Donald's Diary,1954,4.5,1
181871,Sea Salts,1949,2.3811,3
181873,Two Weeks Vacation,1952,1.81712,3
181875,How to Be a Detective,1952,3.09599,4
181877,Winter Storage,1949,2.63215,4
181879,Rugged Bear,1953,2.0951,7
181881,Bee At The Beach,1950,3.3247,3
181883,Sheep Dog,1949,2.27951,4
181885,All in a Nutshell,1949,2.3811,3
181887,Trailer Horn,1950,3.24037,2
181889,Chicken in the Rough,1951,3.30193,3
181891,Slide Donald Slide,1949,2.3811,3
181893,Hold That Pose,1950,3.24037,2
181895,The Simple Things,1953,2.02141,5
181897,Lucky Number,1951,2.39469,5
181899,Camp Dog,1950,3.24037,2
181901,Pluto's Sweater,1949,2.94226,5
181903,Three for Breakfast,1948,2.55085,5
181905,Honey Harvester,1949,2.72568,3
181907,Primitive Pluto,1950,3.5,2
181909,Pluto's Party,1952,2.82311,3
181911,The Greener Yard,1949,2.4258,5
181913,Get Rich Quick,1951,3.47603,3
181915,Pluto's Heart Throb,1950,3.82586,3
181917,Pluto's Purchase,1948,3,2
181919,Cold Storage,1951,3.24037,2
181921,Pluto and the Gopher,1950,3.35037,4
181925,Mickey and the Beanstalk,1947,2.75114,27
181927,Chip an' Dale,1947,3.47603,3
181929,Donald's Double Trouble,1946,2.48363,5
181931,Dumbell of the Yukon,1946,2.97196,3
181933,Blame It on the Samba,1948,4,1
181935,Canine Casanova,1945,3.4641,2
181937,Clown of the Jungle,1947,2.34285,6
181939,Donald's Dilemma,1947,2.41818,5
181941,Donald's Crime,1945,3.04305,4
181943,Old Sequoia,1945,3.15818,3
181945,Wet Paint,1946,2.9381,7
181947,The Clock Watcher,1945,2.71309,5
181949,The Pelican and the Snipe,1944,2.49146,5
181951,All the Cats Join In,1946,2.5,1
181953,Crazy With The Heat,1947,2.87633,5
181955,Soup's On,1948,2.92801,4
181957,Lighthouse Keeping,1946,3.4641,4
181959,Sleepy Time Donald,1947,2.60314,7
181961,Duck Pimples,1945,3.5,2
181963,Inferior Decorator,1948,2.62074,3
181967,The New Janitor,1914,1.65096,6
181969,Getting Acquainted,1914,1.81857,4
181971,Mabel's Strange Predicament,1914,2.21508,6
181973,Those Love Pangs,1914,1.88597,6
181975,A Busy Day,1914,1.56457,5
181977,The Face on the Barroom Floor,1914,1.75974,5
181979,The Fatal Mallet,1914,1.57042,6
181983,Dough and Dynamite,1914,1.79722,5
181985,His Favorite Pastime,1914,1.63553,3
181987,White Roses,1943,3.87298,2
181989,Holiday on the Buses,1973,3.5,2
181991,Recovery,2007,2.5,1
181993,Trombone Trouble,1944,2.52269,4
181995,Old MacDonald Duck,1941,2.91295,4
181997,Donald's Off Day,1944,2.28943,3
181999,Mickey's Birthday Party,1942,3,2
182001,The Plastics Inventor,1944,2.69342,5
182003,A Good Time for a Dime,1941,3.1908,5
182005,Donald's Garden,1942,3,4
182007,Donald's Tire Trouble,1943,2.77222,4
182009,The Nifty Nineties,1941,3.30193,3
182011,Bellboy Donald,1942,2.3811,3
182013,Donald's Gold Mine,1942,3.4641,2
182015,Early to Bed,1941,3.25315,4
182017,Figaro and Cleo,1943,2.81731,4
182019,Commando Duck,1944,2.57176,5
182021,Symphony Hour,1942,2.91295,8
182023,Canine Caddy,1941,2.30033,4
182025,Donald Duck and the Gorilla,1944,2.7473,7
182027,Californy 'Er Bust,1945,3,2
182029,Bootle Beetle,1947,2.70192,5
182031,Canine Patrol,1945,3.24037,2
182033,The Purloined Pup,1946,2.1407,4
182035,Pluto's Kid Brother,1946,3.15818,3
182037,Tea for Two Hundred,1948,3.01033,6
182039,Daddy Duck,1948,2.4323,4
182041,Wide Open Spaces,1947,2.42797,5
182043,Straight Shooters,1947,2.41014,3
182045,Dog Watch,1945,3.30193,3
182047,Mickey Down Under,1948,3.05448,7
182049,Bath Day,1946,3.47603,3
182051,A Knight for a Day,1946,3,2
182053,No Sail,1945,3.5,4
182055,Cured Duck,1945,3.12866,3
182057,Mail Dog,1947,1.81712,3
182059,Billposters,1940,3.11652,5
